"Date","Price","Open","High","Low","Vol.","Change %"
"05/29/2024","1.1758","1.1755","1.1790","1.1740","","0.03%"
"05/28/2024","1.1755","1.1759","1.1773","1.1737","","-0.03%"
"05/27/2024","1.1759","1.1740","1.1772","1.1732","","0.14%"
"05/24/2024","1.1743","1.1743","1.1751","1.1719","","0.00%"
"05/23/2024","1.1743","1.1750","1.1774","1.1706","","-0.06%"
"05/22/2024","1.1750","1.1709","1.1763","1.1703","","0.34%"
"05/21/2024","1.1710","1.1703","1.1721","1.1692","","0.06%"
"05/20/2024","1.1703","1.1682","1.1710","1.1667","","0.18%"
"05/17/2024","1.1682","1.1659","1.1692","1.1652","","0.21%"
"05/16/2024","1.1658","1.1651","1.1665","1.1642","","0.02%"
"05/15/2024","1.1656","1.1638","1.1664","1.1624","","0.15%"
"05/14/2024","1.1638","1.1642","1.1648","1.1606","","-0.02%"
"05/13/2024","1.1640","1.1627","1.1643","1.1614","","0.11%"
"05/10/2024","1.1627","1.1616","1.1638","1.1606","","0.09%"
"05/09/2024","1.1616","1.1629","1.1643","1.1599","","-0.10%"
